@STATION_ID,LATITUDE,LONGITUDE,ALTITUDE(m),TIME(GMT),DATE(GMT),TIME(IST),DATE(IST),AIR_TEMP(°C),WIND_SPEED(m/s),WIND_DIRECTION(deg),ATMO_PRESSURE(hpa),HUMIDITY(%),RAIN_FALL(mm),SUN_SHINE(hh:mm),BATTERY_VOLTAGE(V)
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,0,07/04/2009,5:30,07/04/2009,28.57,0.05,358.99,1001.59,62.90,902.00,8:45,12.29
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,1,07/04/2009,6:30,07/04/2009,28.67,0.05,358.99,1002.57,63.98,902.00,0:0,12.29
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,2,07/04/2009,7:30,07/04/2009,29.25,0.05,358.99,1003.64,62.90,902.00,0:0,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,3,07/04/2009,8:30,07/04/2009,30.77,0.05,358.99,1004.03,58.99,902.00,0:41,12.78
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,4,07/04/2009,9:30,07/04/2009,31.45,1.91,235.83,1004.23,56.94,902.00,1:41,12.98
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,5,07/04/2009,10:30,07/04/2009,32.97,2.20,233.87,1004.03,49.90,902.00,2:41,13.07
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,7,07/04/2009,12:30,07/04/2009,35.17,3.57,305.72,1002.17,40.91,902.00,4:41,13.27
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,8,07/04/2009,13:30,07/04/2009,35.17,3.57,305.72,1002.17,40.91,902.00,4:41,13.56
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,9,07/04/2009,14:30,07/04/2009,35.17,0.15,215.79,1000.71,43.94,902.00,6:41,13.37
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,10,07/04/2009,15:30,07/04/2009,33.46,3.96,156.65,0999.93,52.93,902.00,7:41,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,11,07/04/2009,16:30,07/04/2009,30.38,6.01,142.96,0999.83,74.93,902.00,8:26,12.88
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,12,07/04/2009,17:30,07/04/2009,29.50,4.84,146.87,0999.73,75.90,902.00,8:46,12.68
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,13,07/04/2009,18:30,07/04/2009,28.47,2.20,261.73,1001.59,79.91,902.00,8:46,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,14,07/04/2009,19:30,07/04/2009,26.56,0.05,358.99,1001.49,89.98,903.00,8:46,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,16,07/04/2009,21:30,07/04/2009,25.78,0.05,358.99,1003.74,94.97,907.00,8:46,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,17,07/04/2009,22:30,07/04/2009,26.08,0.05,358.99,1003.54,96.92,908.00,8:46,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,18,07/04/2009,23:30,07/04/2009,25.88,1.91,186.95,1003.93,93.99,908.00,8:46,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,19,07/04/2009,0:30,07/05/2009,26.17,0.05,358.99,1003.64,87.93,908.00,8:46,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,20,07/04/2009,1:30,07/05/2009,26.27,1.52,180.60,1003.05,88.91,908.00,8:46,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,21,07/04/2009,2:30,07/05/2009,26.37,2.59,196.73,1002.37,86.95,908.00,8:46,12.39
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,22,07/04/2009,3:30,07/05/2009,26.56,2.88,205.52,1001.98,83.92,908.00,8:46,12.39
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,23,07/04/2009,4:30,07/05/2009,26.86,3.76,225.56,1001.98,79.91,908.00,8:46,12.39
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,0,07/05/2009,5:30,07/05/2009,26.76,4.15,214.81,1002.08,79.91,908.00,8:46,12.39
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,1,07/05/2009,6:30,07/05/2009,26.76,0.05,358.99,1002.57,80.99,908.00,0:0,12.39
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,2,07/05/2009,7:30,07/05/2009,27.20,0.24,224.58,1003.25,77.96,908.00,0:0,12.39
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,3,07/05/2009,8:30,07/05/2009,29.06,0.83,218.72,1003.25,71.99,908.00,0:27,12.98
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,4,07/05/2009,9:30,07/05/2009,30.67,2.30,232.89,1003.64,62.90,908.00,1:27,13.07
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,5,07/05/2009,10:30,07/05/2009,30.67,1.22,200.64,1003.84,62.90,908.00,2:27,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,6,07/05/2009,11:30,07/05/2009,31.60,1.61,208.94,1003.74,57.92,908.00,3:27,13.27
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,21,07/06/2009,2:30,07/07/2009,29.59,4.55,220.67,1002.57,61.93,914.00,8:48,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,22,07/06/2009,3:30,07/07/2009,29.15,0.54,245.60,1002.47,62.90,914.00,8:48,12.39
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,23,07/06/2009,4:30,07/07/2009,28.76,2.49,219.70,1002.57,62.90,914.00,8:48,12.39
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,0,07/07/2009,5:30,07/07/2009,28.37,0.05,358.99,1002.57,64.96,914.00,8:48,12.39
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,1,07/07/2009,6:30,07/07/2009,28.27,0.73,240.71,1003.05,65.93,914.00,0:0,12.39
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,2,07/07/2009,7:30,07/07/2009,28.67,2.59,221.65,1004.13,65.93,914.00,0:0,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,3,07/07/2009,8:30,07/07/2009,29.79,1.71,215.79,1004.42,60.95,914.00,0:29,12.88
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,5,07/07/2009,10:30,07/07/2009,32.09,1.22,271.99,1004.52,53.91,914.00,2:29,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,6,07/07/2009,11:30,07/07/2009,33.16,0.05,358.99,1004.13,47.95,914.00,3:29,13.27
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,7,07/07/2009,12:30,07/07/2009,33.55,4.64,269.55,1003.35,46.97,914.00,4:29,13.27
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,8,07/07/2009,13:30,07/07/2009,33.99,2.20,247.56,1003.15,45.99,914.00,5:29,13.17
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,9,07/07/2009,14:30,07/07/2009,33.70,0.05,358.99,1002.86,47.95,914.00,6:29,13.27
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,10,07/07/2009,15:30,07/07/2009,34.38,0.05,358.99,1001.98,44.92,914.00,7:29,13.47
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,11,07/07/2009,16:30,07/07/2009,33.16,0.05,358.99,1001.98,48.92,914.00,7:50,12.78
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,12,07/07/2009,17:30,07/07/2009,32.87,0.73,208.94,1001.78,50.98,914.00,7:50,12.78
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,13,07/07/2009,18:30,07/07/2009,32.28,0.05,358.99,1002.08,52.93,914.00,7:50,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,14,07/07/2009,19:30,07/07/2009,29.79,0.05,358.99,1002.76,71.99,914.00,7:50,12.59
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,16,07/07/2009,21:30,07/07/2009,31.26,3.67,208.94,1003.93,51.96,914.00,7:50,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,17,07/07/2009,22:30,07/07/2009,30.87,0.05,358.99,1004.33,53.91,914.00,7:50,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,18,07/07/2009,23:30,07/07/2009,30.18,2.59,223.61,1004.23,54.99,914.00,7:50,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,19,07/07/2009,0:30,07/08/2009,29.89,3.76,213.83,1004.23,55.96,914.00,7:50,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,20,07/07/2009,1:30,07/08/2009,29.99,1.42,212.85,1003.64,53.91,914.00,7:50,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,21,07/07/2009,2:30,07/08/2009,29.79,1.61,219.70,1003.25,54.99,914.00,7:50,12.49
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,22,07/07/2009,3:30,07/08/2009,29.25,0.05,358.99,1003.05,58.99,914.00,7:50,12.39
ISRO0002_15F002(METSITE. SHAR),13.6852777,80.2263888,8,23,07/07/2009,4:30,07/08/2009,28.76,0.05,358.99,1003.05,59.97,914.00,7:50,12.39
